2006-08-28,5808.370117,5907.160156,5767.830078,5876.540039,000,5876.540039
2006-08-21,5804.660156,5847.109863,5744.109863,5811.470215,000,5811.470215
2006-08-14,5661.069824,5849.370117,5659.709961,5817.02002,000,5817.02002
2006-08-07,5685.459961,5709.100098,5557.589844,5628.370117,000,5628.370117
2006-07-31,5704.560059,5741.799805,5583.959961,5723.029785,000,5723.029785
2006-07-24,5460.120117,5708.330078,5460.120117,5705.419922,000,5705.419922
2006-07-17,5437.080078,5587.279785,5365.060059,5451.009766,000,5451.009766
2006-07-10,5678.109863,5711.040039,5422.220215,5422.220215,000,5422.220215
2006-07-03,5688.00,5729.589844,5608.950195,5681.850098,000,5681.850098
2006-06-26,5542.740234,5698.209961,5420.080078,5683.310059,000,5683.310059
2006-06-19,5388.830078,5580.819824,5382.580078,5529.740234,000,5529.740234
2006-06-12,5458.379883,5507.600098,5243.709961,5376.009766,000,5376.009766
2006-06-05,5685.560059,5691.689941,5383.279785,5464.080078,000,5464.080078
2006-05-29,5782.490234,5784.290039,5533.120117,5687.040039,000,5687.040039
2006-05-22,5653.850098,5788.470215,5513.430176,5788.359863,000,5788.359863
2006-05-15,5893.00,5902.439941,5587.919922,5672.279785,000,5672.279785
2006-05-08,6126.959961,6162.370117,5915.740234,5916.279785,000,5916.279785
2006-05-02,6014.379883,6113.290039,5962.859863,6113.290039,000,6113.290039
2006-04-24,6058.75,6121.950195,6003.910156,6009.890137,000,6009.890137
2006-04-18,5915.109863,6108.689941,5866.850098,6094.75,000,6094.75
2006-04-10,5951.080078,6004.709961,5860.50,5918.569824,000,5918.569824
2006-04-03,5989.080078,6047.97998,5947.560059,5952.919922,000,5952.919922
2006-03-27,5972.149902,5993.899902,5863.069824,5970.080078,000,5970.080078
2006-03-20,5895.779785,5977.060059,5847.899902,5973.140137,000,5973.140137
2006-03-13,5820.740234,5947.430176,5807.609863,5882.379883,000,5882.379883
2006-03-06,5742.069824,5804.950195,5664.189941,5804.919922,000,5804.919922
2006-02-27,5888.810059,5916.799805,5691.209961,5721.459961,000,5721.459961
2006-02-20,5795.680176,5884.220215,5766.990234,5870.790039,000,5870.790039
2006-02-13,5699.439941,5812.689941,5683.879883,5795.47998,000,5795.47998
2006-02-06,5667.180176,5745.490234,5598.049805,5701.470215,000,5701.470215
2006-01-30,5636.240234,5760.629883,5614.290039,5657.120117,000,5657.120117
2006-01-23,5311.899902,5650.950195,5290.490234,5647.419922,000,5647.419922
2006-01-16,5464.97998,5515.259766,5344.52002,5349.02002,000,5349.02002
2006-01-09,5543.339844,5553.549805,5463.779785,5483.089844,000,5483.089844
2006-01-02,5410.240234,5537.580078,5409.279785,5536.319824,000,5536.319824
2005-12-27,5422.069824,5469.959961,5385.069824,5408.259766,000,5408.259766
2005-12-19,5342.930176,5425.620117,5322.830078,5419.049805,000,5419.049805
2005-12-12,5316.459961,5356.669922,5274.970215,5353.660156,000,5353.660156
2005-12-05,5303.919922,5309.930176,5222.240234,5282.129883,000,5282.129883
2005-11-28,5218.279785,5307.990234,5155.339844,5307.990234,000,5307.990234
2005-11-21,5140.350098,5204.140137,5127.069824,5194.27002,000,5194.27002
2005-11-14,5083.27002,5162.509766,5063.859863,5123.50,000,5123.50
2005-11-07,4994.540039,5092.799805,4983.75,5090.75,000,5090.75
2005-10-31,4854.589844,5013.950195,4854.589844,4995.240234,000,4995.240234
2005-10-24,4838.25,4930.890137,4762.75,4825.640137,000,4825.640137
2005-10-17,4987.660156,4999.00,4825.959961,4838.399902,000,4838.399902
2005-10-10,5027.279785,5065.169922,4929.109863,4975.560059,000,4975.560059
2005-10-03,5060.990234,5138.02002,4980.620117,5007.77002,000,5007.77002
2005-09-26,4938.180176,5061.839844,4938.180176,5044.120117,000,5044.120117
2005-09-19,4928.140137,4967.310059,4827.859863,4882.580078,000,4882.580078
2005-09-12,5028.490234,5035.390137,4888.029785,4986.50,000,4986.50
2005-09-05,4853.600098,5020.470215,4850.529785,5005.930176,000,5005.930176
2005-08-29,4756.680176,4874.890137,4726.330078,4837.810059,000,4837.810059
2005-08-22,4933.740234,4954.410156,4783.799805,4783.799805,000,4783.799805
2005-08-15,4935.220215,4953.459961,4834.160156,4929.910156,000,4929.910156
2005-08-08,4837.049805,4990.569824,4827.299805,4937.330078,000,4937.330078
2005-08-01,4882.390137,4934.939941,4827.180176,4827.180176,000,4827.180176
2005-07-25,4843.689941,4913.02002,4819.419922,4886.50,000,4886.50
2005-07-18,4717.589844,4865.720215,4705.290039,4836.899902,000,4836.899902
2005-07-11,4616.359863,4723.649902,4616.359863,4712.899902,000,4712.899902
2005-07-04,4620.859863,4636.959961,4444.939941,4597.970215,000,4597.970215
2005-06-27,4547.27002,4623.799805,4517.439941,4617.069824,000,4617.069824
2005-06-20,4601.990234,4637.339844,4560.490234,4566.47998,000,4566.47998
2005-06-13,4597.330078,4623.580078,4537.910156,4604.569824,000,4604.569824
2005-06-06,4514.589844,4601.049805,4490.120117,4586.100098,000,4586.100098
2005-05-30,4445.209961,4551.890137,4440.359863,4510.390137,000,4510.390137
2005-05-23,4383.02002,4453.009766,4374.490234,4444.709961,000,4444.709961
2005-05-16,4266.819824,4379.569824,4232.669922,4360.680176,000,4360.680176
2005-05-09,4305.689941,4306.319824,4232.399902,4275.700195,000,4275.700195
2005-05-02,4208.629883,4314.97998,4205.049805,4311.060059,000,4311.060059
2005-04-25,4214.970215,4249.859863,4157.509766,4184.839844,000,4184.839844
2005-04-18,4266.27002,4266.27002,4159.950195,4223.040039,000,4223.040039
2005-04-11,4388.810059,4422.879883,4309.25,4312.25,000,4312.25
2005-04-04,4355.839844,4413.240234,4323.240234,4400.680176,000,4400.680176
2005-03-29,4331.959961,4393.200195,4308.919922,4373.529785,000,4373.529785
2005-03-21,4322.470215,4347.720215,4275.549805,4343.600098,000,4343.600098
2005-03-14,4353.72998,4392.169922,4295.700195,4327.180176,000,4327.180176
2005-03-07,4424.77002,4435.310059,4330.209961,4360.490234,000,4360.490234
2005-02-28,4360.339844,4424.279785,4335.040039,4423.52002,000,4423.52002
2005-02-21,4363.209961,4373.149902,4276.009766,4348.640137,000,4348.640137
2005-02-14,4395.370117,4409.089844,4348.660156,4359.470215,000,4359.470215
2005-02-07,4342.75,4391.790039,4338.959961,4387.799805,000,4387.799805
2005-01-31,4211.859863,4340.27002,4211.859863,4339.279785,000,4339.279785
2005-01-24,4195.370117,4245.080078,4160.830078,4201.810059,000,4201.810059
2005-01-17,4235.939941,4269.72998,4198.339844,4213.700195,000,4213.700195
2005-01-10,4311.859863,4324.379883,4191.140137,4232.359863,000,4232.359863
2005-01-03,4260.919922,4325.77002,4242.069824,4316.399902,000,4316.399902
2004-12-27,4254.410156,4272.180176,4235.359863,4256.080078,5391300,4256.080078
2004-12-20,4178.169922,4253.680176,4176.379883,4251.620117,000,4251.620117
2004-12-13,4189.339844,4250.049805,4173.589844,4182.27002,000,4182.27002
2004-12-06,4199.25,4231.459961,4131.240234,4174.549805,000,4174.549805
2004-11-29,4160.890137,4233.52002,4107.620117,4208.870117,000,4208.870117
2004-11-22,4115.910156,4161.549805,4088.590088,4154.27002,000,4154.27002
2004-11-15,4162.930176,4202.450195,4106.870117,4134.890137,000,4134.890137
2004-11-08,4063.830078,4162.370117,4051.610107,4143.350098,000,4143.350098
2004-11-01,3961.179932,4111.779785,3959.25,4063.580078,000,4063.580078
2004-10-25,3880.47998,3994.189941,3838.97998,3960.25,000,3960.25
2004-10-18,3926.51001,3983.449951,3889.719971,3935.139893,000,3935.139893
2004-10-11,4011.830078,4026.98999,3897.47998,3922.110107,000,3922.110107
2004-10-04,4005.639893,4078.50,4001.52002,4015.540039,000,4015.540039
2004-09-27,3905.73999,3996.110107,3848.280029,3994.959961,000,3994.959961
2004-09-20,3986.330078,3999.469971,3887.840088,3910.300049,000,3910.300049
2004-09-13,3890.290039,4000.129883,3890.290039,3988.070068,000,3988.070068
2004-09-06,3867.449951,3905.110107,3836.040039,3886.030029,000,3886.030029
2004-08-30,3848.800049,3882.780029,3778.189941,3866.98999,000,3866.98999
2004-08-23,3722.22998,3856.030029,3722.22998,3851.179932,000,3851.179932
2004-08-16,3643.080078,3758.51001,3618.580078,3712.610107,000,3712.610107
2004-08-09,3726.51001,3736.550049,3618.689941,3646.98999,000,3646.98999
2004-08-02,3891.179932,3891.780029,3719.459961,3727.73999,000,3727.73999
2004-07-26,3795.659912,3911.300049,3749.040039,3895.610107,000,3895.610107
2004-07-19,3845.030029,3899.419922,3785.290039,3797.330078,000,3797.330078
2004-07-12,3911.540039,3928.070068,3837.629883,3845.929932,000,3845.929932
2004-07-05,3998.189941,4011.540039,3882.75,3924.48999,000,3924.48999
2004-06-28,4016.820068,4101.52002,3990.50,3998.77002,000,3998.77002
2004-06-21,4008.50,4029.110107,3916.419922,4013.350098,000,4013.350098
2004-06-14,4008.610107,4018.600098,3933.120117,3999.790039,000,3999.790039
2004-06-07,3973.449951,4040.77002,3973.449951,4014.560059,000,4014.560059
2004-05-31,3904.389893,3973.570068,3856.040039,3961.929932,000,3961.929932
2004-05-24,3842.409912,3940.709961,3809.97998,3902.719971,000,3902.719971
2004-05-17,3801.469971,3883.149902,3710.02002,3831.840088,000,3831.840088
2004-05-10,3894.97998,3894.97998,3769.590088,3803.100098,000,3803.100098
2004-05-03,3972.879883,4029.320068,3852.899902,3895.639893,000,3895.639893
2004-04-26,4105.970215,4156.890137,3968.860107,3985.209961,000,3985.209961
2004-04-19,4033.00,4129.140137,3995.590088,4103.620117,000,4103.620117
